pair_index,time_s,flow_rate_m3_s,flow_rate_L_s
2.930000000000000000e+03,1.465500000000000136e-01,7.469008441053967724e-03,7.469008441053968106e+00
2.931000000000000000e+03,1.466000000000000081e-01,7.542704780902802393e-03,7.542704780902802497e+00
2.932000000000000000e+03,1.466500000000000026e-01,7.593526209639472196e-03,7.593526209639471780e+00
2.933000000000000000e+03,1.466999999999999971e-01,7.672431826043526505e-03,7.672431826043526470e+00
2.934000000000000000e+03,1.467499999999999916e-01,7.665090925463769259e-03,7.665090925463768912e+00
2.935000000000000000e+03,1.468000000000000138e-01,7.674992246896869541e-03,7.674992246896869652e+00
2.936000000000000000e+03,1.468500000000000083e-01,7.565509865227981051e-03,7.565509865227981301e+00
2.937000000000000000e+03,1.469000000000000028e-01,7.616874214863698922e-03,7.616874214863698533e+00
2.938000000000000000e+03,1.469499999999999973e-01,7.600429681418826439e-03,7.600429681418826355e+00
2.939000000000000000e+03,1.469999999999999918e-01,7.614640912385981647e-03,7.614640912385981508e+00
2.940000000000000000e+03,1.470500000000000140e-01,7.678907319320087306e-03,7.678907319320087410e+00
2.941000000000000000e+03,1.471000000000000085e-01,7.682396431718947240e-03,7.682396431718947483e+00
2.942000000000000000e+03,1.471500000000000030e-01,7.559073332342751764e-03,7.559073332342752138e+00
2.943000000000000000e+03,1.471999999999999975e-01,7.333809624196964243e-03,7.333809624196963917e+00
2.944000000000000000e+03,1.472499999999999920e-01,7.313520097760890099e-03,7.313520097760890515e+00
2.945000000000000000e+03,1.473000000000000143e-01,7.191746600172625736e-03,7.191746600172625570e+00
2.946000000000000000e+03,1.473500000000000087e-01,7.208660759988454528e-03,7.208660759988454458e+00
2.947000000000000000e+03,1.474000000000000032e-01,7.140021012227422068e-03,7.140021012227421693e+00
2.948000000000000000e+03,1.474499999999999977e-01,6.989523552347254830e-03,6.989523552347255198e+00
2.949000000000000000e+03,1.474999999999999922e-01,6.970563259964017259e-03,6.970563259964016822e+00
2.950000000000000000e+03,1.475500000000000145e-01,6.836715976810613452e-03,6.836715976810613604e+00
2.951000000000000000e+03,1.476000000000000090e-01,6.832545317231056292e-03,6.832545317231056181e+00
2.952000000000000000e+03,1.476500000000000035e-01,6.832297831863763833e-03,6.832297831863764159e+00
2.953000000000000000e+03,1.476999999999999980e-01,6.855205883499096431e-03,6.855205883499096764e+00
2.954000000000000000e+03,1.477499999999999925e-01,7.020212254257641483e-03,7.020212254257641504e+00
2.955000000000000000e+03,1.478000000000000147e-01,7.135192267755770951e-03,7.135192267755771311e+00
2.956000000000000000e+03,1.478500000000000092e-01,7.132515366850677302e-03,7.132515366850677552e+00
2.957000000000000000e+03,1.479000000000000037e-01,7.035519744019037847e-03,7.035519744019038235e+00
2.958000000000000000e+03,1.479499999999999982e-01,7.066202683376096756e-03,7.066202683376096694e+00
2.959000000000000000e+03,1.479999999999999927e-01,7.076713259787287269e-03,7.076713259787287491e+00
2.960000000000000000e+03,1.480500000000000149e-01,7.079166864742096089e-03,7.079166864742096443e+00
2.961000000000000000e+03,1.481000000000000094e-01,7.037971508868763604e-03,7.037971508868763770e+00
2.962000000000000000e+03,1.481500000000000039e-01,7.032582770977635796e-03,7.032582770977636066e+00
2.963000000000000000e+03,1.481999999999999984e-01,7.013276028131238370e-03,7.013276028131238071e+00
2.964000000000000000e+03,1.482499999999999929e-01,7.069401243635854877e-03,7.069401243635854648e+00
2.965000000000000000e+03,1.483000000000000151e-01,7.138721010235772081e-03,7.138721010235771658e+00
2.966000000000000000e+03,1.483500000000000096e-01,7.141601058945063266e-03,7.141601058945063585e+00
2.967000000000000000e+03,1.484000000000000041e-01,7.263412778044560543e-03,7.263412778044560980e+00
2.968000000000000000e+03,1.484499999999999986e-01,7.292191856981240262e-03,7.292191856981240505e+00
2.969000000000000000e+03,1.484999999999999931e-01,7.395142861313606757e-03,7.395142861313606986e+00
2.970000000000000000e+03,1.485500000000000154e-01,7.270857927156398025e-03,7.270857927156398226e+00
2.971000000000000000e+03,1.486000000000000099e-01,7.333444910027048236e-03,7.333444910027048458e+00
2.972000000000000000e+03,1.486500000000000044e-01,7.346404753482156831e-03,7.346404753482157268e+00
2.973000000000000000e+03,1.486999999999999988e-01,7.308416383499352804e-03,7.308416383499352520e+00
2.974000000000000000e+03,1.487499999999999933e-01,7.399293784763223518e-03,7.399293784763223414e+00
2.975000000000000000e+03,1.487999999999999878e-01,7.520905523136901458e-03,7.520905523136901749e+00
2.976000000000000000e+03,1.488500000000000101e-01,7.536494205199352654e-03,7.536494205199352869e+00
2.977000000000000000e+03,1.489000000000000046e-01,7.466709318046572778e-03,7.466709318046572896e+00
2.978000000000000000e+03,1.489499999999999991e-01,7.407180758041094493e-03,7.407180758041094215e+00
2.979000000000000000e+03,1.489999999999999936e-01,7.340095459556455863e-03,7.340095459556455815e+00
2.980000000000000000e+03,1.490499999999999881e-01,7.323694056811035427e-03,7.323694056811035580e+00
2.981000000000000000e+03,1.491000000000000103e-01,7.441317568650586065e-03,7.441317568650585912e+00
2.982000000000000000e+03,1.491500000000000048e-01,7.357949810096051785e-03,7.357949810096052090e+00
2.983000000000000000e+03,1.491999999999999993e-01,7.503952424193272887e-03,7.503952424193272464e+00
2.984000000000000000e+03,1.492499999999999938e-01,7.288018691335664337e-03,7.288018691335664379e+00
2.985000000000000000e+03,1.492999999999999883e-01,7.294113400927956271e-03,7.294113400927956015e+00
2.986000000000000000e+03,1.493500000000000105e-01,7.213099313577113654e-03,7.213099313577113314e+00
2.987000000000000000e+03,1.494000000000000050e-01,7.249351811602036677e-03,7.249351811602037010e+00
2.988000000000000000e+03,1.494499999999999995e-01,7.271145316681049131e-03,7.271145316681049131e+00
2.989000000000000000e+03,1.494999999999999940e-01,7.320911176828814003e-03,7.320911176828814426e+00
2.990000000000000000e+03,1.495499999999999885e-01,7.342078316222603804e-03,7.342078316222603540e+00
2.991000000000000000e+03,1.496000000000000107e-01,7.339927188176268401e-03,7.339927188176268658e+00
2.992000000000000000e+03,1.496500000000000052e-01,7.154928020012827836e-03,7.154928020012827794e+00
2.993000000000000000e+03,1.496999999999999997e-01,7.171957588167604536e-03,7.171957588167604314e+00
2.994000000000000000e+03,1.497499999999999942e-01,7.179499201016377799e-03,7.179499201016377619e+00
2.995000000000000000e+03,1.497999999999999887e-01,7.231353927598346484e-03,7.231353927598346054e+00
2.996000000000000000e+03,1.498500000000000110e-01,7.258337125956812810e-03,7.258337125956813018e+00
2.997000000000000000e+03,1.499000000000000055e-01,7.261645600699314675e-03,7.261645600699314862e+00
2.998000000000000000e+03,1.499500000000000000e-01,7.237253989023738690e-03,7.237253989023738399e+00
2.999000000000000000e+03,1.499999999999999944e-01,7.218777260127053584e-03,7.218777260127053452e+00
3.000000000000000000e+03,1.500499999999999889e-01,7.309694499337145678e-03,7.309694499337145324e+00
3.001000000000000000e+03,1.501000000000000112e-01,7.261803953255773630e-03,7.261803953255773436e+00
3.002000000000000000e+03,1.501500000000000057e-01,7.217692156239652670e-03,7.217692156239652768e+00
3.003000000000000000e+03,1.502000000000000002e-01,7.209845104581768908e-03,7.209845104581768638e+00
3.004000000000000000e+03,1.502499999999999947e-01,7.135350008434813984e-03,7.135350008434813596e+00
3.005000000000000000e+03,1.502999999999999892e-01,7.252313452046832074e-03,7.252313452046831976e+00
3.006000000000000000e+03,1.503500000000000114e-01,7.262766016154080170e-03,7.262766016154079907e+00
3.007000000000000000e+03,1.504000000000000059e-01,7.382822614034762962e-03,7.382822614034762587e+00
3.008000000000000000e+03,1.504500000000000004e-01,7.362281976844442175e-03,7.362281976844442077e+00
3.009000000000000000e+03,1.504999999999999949e-01,7.220693096366121930e-03,7.220693096366121999e+00
3.010000000000000000e+03,1.505499999999999894e-01,7.260755325189918209e-03,7.260755325189918175e+00
3.011000000000000000e+03,1.506000000000000116e-01,7.277702646630969732e-03,7.277702646630969774e+00
3.012000000000000000e+03,1.506500000000000061e-01,7.341937921426439258e-03,7.341937921426438862e+00
3.013000000000000000e+03,1.507000000000000006e-01,7.364454877397497851e-03,7.364454877397498045e+00
3.014000000000000000e+03,1.507499999999999951e-01,7.345405925862904736e-03,7.345405925862904972e+00
3.015000000000000000e+03,1.507999999999999896e-01,7.334969678984402768e-03,7.334969678984402996e+00
3.016000000000000000e+03,1.508500000000000119e-01,7.348825843917064504e-03,7.348825843917064837e+00
3.017000000000000000e+03,1.509000000000000064e-01,7.420066036130885077e-03,7.420066036130885223e+00
3.018000000000000000e+03,1.509500000000000008e-01,7.402166732184964522e-03,7.402166732184964459e+00
3.019000000000000000e+03,1.509999999999999953e-01,7.460910961995808818e-03,7.460910961995808499e+00
3.020000000000000000e+03,1.510499999999999898e-01,7.466529136254524551e-03,7.466529136254524524e+00
3.021000000000000000e+03,1.511000000000000121e-01,7.512419907322532425e-03,7.512419907322532175e+00
3.022000000000000000e+03,1.511500000000000066e-01,7.486218320372365134e-03,7.486218320372365120e+00
3.023000000000000000e+03,1.512000000000000011e-01,7.392611923806547206e-03,7.392611923806547303e+00
3.024000000000000000e+03,1.512499999999999956e-01,7.344415584763605565e-03,7.344415584763605231e+00
3.025000000000000000e+03,1.512999999999999901e-01,7.210699999526089601e-03,7.210699999526089421e+00
3.026000000000000000e+03,1.513500000000000123e-01,7.212119588948562136e-03,7.212119588948562310e+00
3.027000000000000000e+03,1.514000000000000068e-01,7.115519149852374270e-03,7.115519149852373992e+00
3.028000000000000000e+03,1.514500000000000013e-01,7.134500400077720302e-03,7.134500400077720350e+00
3.029000000000000000e+03,1.514999999999999958e-01,7.109353549151983115e-03,7.109353549151983032e+00
3.030000000000000000e+03,1.515499999999999903e-01,7.170834347371749483e-03,7.170834347371749296e+00
3.031000000000000000e+03,1.516000000000000125e-01,7.320898449419206006e-03,7.320898449419206422e+00
3.032000000000000000e+03,1.516500000000000070e-01,7.322713351314530210e-03,7.322713351314530605e+00
3.033000000000000000e+03,1.517000000000000015e-01,7.321312134847082244e-03,7.321312134847082653e+00
3.034000000000000000e+03,1.517499999999999960e-01,7.307021075596471273e-03,7.307021075596471071e+00
3.035000000000000000e+03,1.517999999999999905e-01,7.303592448879137229e-03,7.303592448879137500e+00
3.036000000000000000e+03,1.518500000000000127e-01,7.286614054631874830e-03,7.286614054631875170e+00
3.037000000000000000e+03,1.519000000000000072e-01,7.200671755543224840e-03,7.200671755543225139e+00
3.038000000000000000e+03,1.519500000000000017e-01,7.141154523973252191e-03,7.141154523973252566e+00
3.039000000000000000e+03,1.519999999999999962e-01,7.149586084672982476e-03,7.149586084672982622e+00
3.040000000000000000e+03,1.520499999999999907e-01,7.253621295204081693e-03,7.253621295204081498e+00
3.041000000000000000e+03,1.521000000000000130e-01,7.256237776752095386e-03,7.256237776752095137e+00
3.042000000000000000e+03,1.521500000000000075e-01,7.237010167780845958e-03,7.237010167780845826e+00
3.043000000000000000e+03,1.522000000000000020e-01,7.040920140113741781e-03,7.040920140113741788e+00
3.044000000000000000e+03,1.522499999999999964e-01,7.179944763482565967e-03,7.179944763482565939e+00
3.045000000000000000e+03,1.522999999999999909e-01,7.184367471913330125e-03,7.184367471913329695e+00
3.046000000000000000e+03,1.523500000000000132e-01,7.189203985833125116e-03,7.189203985833125365e+00
3.047000000000000000e+03,1.524000000000000077e-01,7.168233260843058507e-03,7.168233260843058119e+00
3.048000000000000000e+03,1.524500000000000022e-01,7.205541379720991832e-03,7.205541379720991735e+00
3.049000000000000000e+03,1.524999999999999967e-01,7.310949794712862972e-03,7.310949794712862548e+00
3.050000000000000000e+03,1.525499999999999912e-01,7.381952676242945106e-03,7.381952676242945266e+00
3.051000000000000000e+03,1.526000000000000134e-01,7.386143608617770293e-03,7.386143608617770084e+00
3.052000000000000000e+03,1.526500000000000079e-01,7.395181155255343974e-03,7.395181155255343697e+00
3.053000000000000000e+03,1.527000000000000024e-01,7.369929872996783260e-03,7.369929872996783260e+00
3.054000000000000000e+03,1.527499999999999969e-01,7.247908631460996294e-03,7.247908631460996176e+00
3.055000000000000000e+03,1.527999999999999914e-01,7.422565527811219969e-03,7.422565527811220143e+00
3.056000000000000000e+03,1.528500000000000136e-01,7.437668098939825660e-03,7.437668098939825612e+00
3.057000000000000000e+03,1.529000000000000081e-01,7.514830466403116770e-03,7.514830466403116915e+00
3.058000000000000000e+03,1.529500000000000026e-01,7.545000313442743606e-03,7.545000313442743689e+00
3.059000000000000000e+03,1.529999999999999971e-01,7.483561198140580885e-03,7.483561198140581183e+00
3.060000000000000000e+03,1.530499999999999916e-01,7.506677011555805586e-03,7.506677011555805912e+00
3.061000000000000000e+03,1.531000000000000139e-01,7.491958216760400378e-03,7.491958216760400191e+00
3.062000000000000000e+03,1.531500000000000083e-01,7.519352037152577869e-03,7.519352037152577495e+00
3.063000000000000000e+03,1.532000000000000028e-01,7.292488046173034762e-03,7.292488046173034810e+00
3.064000000000000000e+03,1.532499999999999973e-01,7.369270092997158399e-03,7.369270092997158628e+00
3.065000000000000000e+03,1.532999999999999918e-01,7.349258684535705036e-03,7.349258684535705299e+00
3.066000000000000000e+03,1.533500000000000141e-01,7.344279529578632247e-03,7.344279529578631838e+00
3.067000000000000000e+03,1.534000000000000086e-01,7.311677997207936819e-03,7.311677997207937096e+00
3.068000000000000000e+03,1.534500000000000031e-01,7.460102507207234251e-03,7.460102507207234446e+00
3.069000000000000000e+03,1.534999999999999976e-01,7.553908306559447769e-03,7.553908306559447894e+00
3.070000000000000000e+03,1.535499999999999921e-01,7.579493640992516525e-03,7.579493640992516212e+00
3.071000000000000000e+03,1.536000000000000143e-01,7.547862857149403339e-03,7.547862857149403304e+00
3.072000000000000000e+03,1.536500000000000088e-01,7.589578097201198081e-03,7.589578097201197693e+00
3.073000000000000000e+03,1.537000000000000033e-01,7.240426615611340010e-03,7.240426615611339933e+00
3.074000000000000000e+03,1.537499999999999978e-01,7.293509742951337707e-03,7.293509742951338026e+00
3.075000000000000000e+03,1.537999999999999923e-01,7.539214064746756379e-03,7.539214064746756705e+00
3.076000000000000000e+03,1.538500000000000145e-01,7.529311535170910528e-03,7.529311535170910119e+00
3.077000000000000000e+03,1.539000000000000090e-01,7.466553075943601139e-03,7.466553075943600959e+00
3.078000000000000000e+03,1.539500000000000035e-01,7.283202769457359713e-03,7.283202769457359338e+00
3.079000000000000000e+03,1.539999999999999980e-01,7.187120672986085229e-03,7.187120672986084813e+00
3.080000000000000000e+03,1.540499999999999925e-01,7.155613129297137137e-03,7.155613129297137220e+00
3.081000000000000000e+03,1.541000000000000147e-01,7.134232145248217000e-03,7.134232145248216916e+00
3.082000000000000000e+03,1.541500000000000092e-01,7.323617216443930635e-03,7.323617216443930822e+00
3.083000000000000000e+03,1.542000000000000037e-01,7.259087536595159804e-03,7.259087536595159484e+00
3.084000000000000000e+03,1.542499999999999982e-01,7.268548978582581831e-03,7.268548978582582087e+00
3.085000000000000000e+03,1.542999999999999927e-01,7.277017379044190340e-03,7.277017379044190548e+00
3.086000000000000000e+03,1.543500000000000150e-01,7.262817102793925686e-03,7.262817102793925450e+00
3.087000000000000000e+03,1.544000000000000095e-01,7.039008561335796665e-03,7.039008561335796443e+00
3.088000000000000000e+03,1.544500000000000040e-01,7.046499504989240867e-03,7.046499504989240492e+00
